序号,招聘平台,岗位类型一级,岗位类型二级,岗位名称,岗位类型企业/公务员/事业单位/军队文职,公司名称,公司规模,所在省份,城市,详细地址,学历要求,经验要求,薪资范围,福利标签,工作内容,任职要求,岗位链接,发布时间,投递起始时间,投递截止时间,证书要求,备注（技能要求）
156896,猎聘,能源/化工/环保,化学,前瞻技术专业设计师-固态电池开发（电解质材料开发方向）P6,企业职位,中国第一汽车股份有限公司,10000人以上,,宁波,长春-汽开区,硕士,3年以上,20-30k·16薪,,,,https://www.liepin.com/job/1981167217.shtml,20260323174020,,,,
156897,猎聘,能源/化工/环保,化学,前瞻技术专业设计师-固态电池开发(电解质）,企业职位,某国内大型整车制造公司,5000-10000人,,宁波,长春,硕士,3-5年,30-55k,,,,https://www.liepin.com/a/76557271.shtml,20260609094002,,,,
156898,猎聘,能源/化工/环保,化学,智能检测装备研发工程师,企业职位,某国内环保公司,100-499人,,宁波,长春,硕士,5-10年,35-40k,,,,https://www.liepin.com/a/76223427.shtml,20260609072648,,,,
156899,猎聘,能源/化工/环保,化学,高级研发工程师,企业职位,吉林省登泰克牙科材料有限公司,50-99人,,宁波,长春-高新区,硕士,5-10年,10-15k,,,,https://www.liepin.com/job/1969518341.shtml,20260527140107,,,,
156900,猎聘,能源/化工/环保,化学,API中试生产负责人,企业职位,某大型知名制药公司,5000-10000人,,宁波,延边-敦化,学历不限,5-10年,60-80k,,,,https://www.liepin.com/a/75124903.shtml,20260525161154,,,,
156901,猎聘,能源/化工/环保,化学,EHS主管,企业职位,凯莱英医药集团(天津)股份有限公司,5000-10000人,,宁波,长春-高新区,统招本科,10年以上,15-20k·13薪,,,,https://www.liepin.com/job/1972392563.shtml,20250214105444,,,,
156902,猎聘,能源/化工/环保,化学,研发实验员,企业职位,长春天明盛科技有限公司,100-499人,,宁波,长春-宽城区,大专,经验不限,4-6k,,,,https://www.liepin.com/job/1977897529.shtml,20260128092918,,,,
156903,猎聘,能源/化工/环保,化学,有机合成研发工程师,企业职位,长春海谱润斯科技股份有限公司,100-499人,,宁波,长春-宽城区,本科,经验不限,7-12k,,,,https://www.liepin.com/job/1979373937.shtml,20251225133926,,,,
156904,猎聘,能源/化工/环保,化学,研发工程师,企业职位,长春艾德斯新材料有限公司,1-49人,,宁波,长春-宽城区,硕士,3-5年,薪资面议,,,,https://www.liepin.com/job/1944708613.shtml,20250612083304,,,,
156905,猎聘,能源/化工/环保,化学,高级研发工程师,企业职位,吉林省登泰克牙科材料有限公司,50-99人,,宁波,长春-高新区,硕士,5-10年,10-15k,,,,https://www.liepin.com/job/1950422779.shtml,20230906161013,,,,
156906,猎聘,能源/化工/环保,化学,研发工程师,企业职位,吉林省登泰克牙科材料有限公司,50-99人,,宁波,长春-高新区,统招本科,3-5年,8-12k,,,,https://www.liepin.com/job/1950422399.shtml,20230906161013,,,,
156907,猎聘,能源/化工/环保,化学,API中试车间负责人,企业职位,某国内大型制药公司,5000-10000人,,宁波,吉林市,统招本科,10年以上,30-50k,,,,https://www.liepin.com/a/74369693.shtml,20260609101241,,,,
156908,猎聘,能源/化工/环保,化学,QC主管（敦化）,企业职位,某天津制药上市公司,5000-10000人,,宁波,延边-敦化,统招本科,5-10年,11-20k,,,,https://www.liepin.com/a/74653185.shtml,20260609120810,,,,
156909,猎聘,能源/化工/环保,化学,质量控制QC负责人(J13077),企业职位,凯莱英医药集团(天津)股份有限公司,5000-10000人,,宁波,延边-敦化,本科,8年以上,25-50k,,,,https://www.liepin.com/job/1981760887.shtml,20260508160442,,,,
156910,猎聘,能源/化工/环保,化学,高级研发专家,企业职位,吉林省登泰克牙科材料有限公司,50-99人,,宁波,长春-高新区,博士,5-10年,12-20k,,,,https://www.liepin.com/job/1969518493.shtml,20260527140107,,,,
156911,猎聘,能源/化工/环保,化学,制剂生产技术主任工,企业职位,某国内大型制药公司,5000-10000人,,宁波,长春,统招本科,10年以上,30-50k,,,,https://www.liepin.com/a/76132827.shtml,20260609101714,,,,
156912,猎聘,能源/化工/环保,化学,EHS主管,企业职位,凯莱英医药集团(天津)股份有限公司,5000-10000人,,宁波,延边-敦化,统招本科,10年以上,15-20k·13薪,,,,https://www.liepin.com/job/1972392565.shtml,20250214105444,,,,
156913,猎聘,能源/化工/环保,化学,金属材料工程师,企业职位,某西安大型IT服务公司,10000人以上,,宁波,长春,本科,1-3年,30-35k,,,,https://www.liepin.com/a/74207251.shtml,20260609144737,,,,
156914,猎聘,能源/化工/环保,化学,家教大学生线上录题老师,企业职位,爱用工(洛阳)科技有限公司,500-999人,,宁波,白山-临江,本科,经验不限,5-9k,,,,https://www.liepin.com/job/1962743957.shtml,20231107150038,,,,
156915,猎聘,能源/化工/环保,化学,药物合成研究员,企业职位,长春澜江医药科技有限公司,50-99人,,宁波,长春-宽城区,统招本科,1-3年,4-8k,,,,https://www.liepin.com/job/1919974279.shtml,20210221094551,,,,
156916,猎聘,能源/化工/环保,化学,固态电池开发 正负极、电解质、电芯、仿真,企业职位,某深圳学术/科研公司,100-499人,,宁波,长春,硕士,3-5年,40-65k,,,,https://www.liepin.com/a/76585047.shtml,20260609152236,,,,
156917,猎聘,能源/化工/环保,化学,光学工程师,企业职位,某国内电子/半导体/集成电路上市公司,100-499人,,宁波,长春,硕士,1-3年,15-25k,,,,https://www.liepin.com/a/75123183.shtml,20260428092728,,,,
156918,猎聘,能源/化工/环保,化学,体外诊断试剂研发工程师,企业职位,长春迈克赛德医疗科技有限公司,100-499人,,宁波,长春-高新区,硕士,3-5年,10-15k,,,,https://www.liepin.com/job/1982458609.shtml,20260606111424,,,,
156919,猎聘,能源/化工/环保,化学,材料工程师,企业职位,浩弛汽车电子系统(长春)有限公司,100-499人,,宁波,长春-高新区,本科,3年以上,8-10k,,,,https://www.liepin.com/job/1980417437.shtml,20260226083059,,,,
156920,猎聘,能源/化工/环保,化学,非金属材料专家,企业职位,某知名汽车零部件及配件上市公司,2000-5000人,,宁波,长春,硕士,经验不限,15-30k,,,,https://www.liepin.com/a/73438673.shtml,20260412135040,,,,
156921,猎聘,能源/化工/环保,化学,副总经理,企业职位,长春吉大特塑工程研究有限公司,50-99人,,宁波,长春-高新区,本科,5-10年,30-50k,,,,https://www.liepin.com/job/1962758111.shtml,20260609101035,,,,
156922,猎聘,能源/化工/环保,化学,光学工程师（光谱仪、显微成像系统方向）,企业职位,某国内医疗器械公司,50-99人,,宁波,长春,硕士,3-5年,15-30k,,,,https://www.liepin.com/a/75048115.shtml,20260609085033,,,,
156923,猎聘,能源/化工/环保,化学,大区经理,企业职位,南京诺尔曼生物技术股份有限公司,500-999人,,宁波,长春-南关区,本科,5-10年,15-30k·15薪,,,,https://www.liepin.com/job/1961282187.shtml,20260424085755,,,,
156924,猎聘,能源/化工/环保,化学,质量体系副总裁,企业职位,长春皓月集团,5000-10000人,,宁波,长春,统招本科,10年以上,40-50k,,,,https://www.liepin.com/job/1979487035.shtml,20260415163615,,,,
156925,猎聘,能源/化工/环保,化学,技术总工程师,企业职位,吉林省吴太医药集团有限公司,5000-10000人,,宁波,长春-宽城区,本科,10年以上,20-30k,,,,https://www.liepin.com/job/1978782395.shtml,20260326143136,,,,
156926,猎聘,能源/化工/环保,化学,药厂厂长,企业职位,吉林省吴太医药集团有限公司,5000-10000人,,宁波,长春-宽城区,本科,10年以上,10-25k,,,,https://www.liepin.com/job/1981189243.shtml,20260410103924,,,,
156927,猎聘,能源/化工/环保,化学,国际售后工程师,企业职位,长春迈克赛德医疗科技有限公司,100-499人,,宁波,长春-宽城区,本科,经验不限,6-9k,,,,https://www.liepin.com/job/1963402613.shtml,20251231101720,,,,
156928,猎聘,能源/化工/环保,化学,电解质材料,企业职位,某整车制造公司,,,宁波,长春,学历不限,3年以上,30-35k,,,,https://www.liepin.com/a/74031727.shtml,20260606103650,,,,
156929,猎聘,能源/化工/环保,化学,试剂/IVD研发,企业职位,迪瑞医疗,1000-2000人,,宁波,长春-高新区,硕士,3-5年,20-40k·13薪,,,,https://www.liepin.com/job/1963614991.shtml,20250305155552,,,,
156930,猎聘,能源/化工/环保,化学,材料研发主管,企业职位,长春圣博玛生物材料有限公司,100-499人,,宁波,长春,硕士,3-5年,10-20k,,,,https://www.liepin.com/job/1975881109.shtml,20250718155229,,,,
156931,猎聘,能源/化工/环保,化学,人参健康产业研究院研究员,企业职位,修正药业集团股份有限公司,10000人以上,,宁波,通化-东昌区,硕士,1年以上,6-10k,,,,https://www.liepin.com/job/1977154035.shtml,20251210102718,,,,
156932,猎聘,能源/化工/环保,化学,验证工程师（工艺验证）,企业职位,长春圣博玛生物材料有限公司,100-499人,,宁波,长春-高新区,硕士,3-5年,8-12k,,,,https://www.liepin.com/job/1979358489.shtml,20251224170230,,,,
156933,猎聘,能源/化工/环保,化学,长春-主导销售（实验室耗材/化学试剂）,企业职位,上海安谱实验科技股份有限公司,500-999人,,宁波,长春-经开区,本科,2年以上,12-18k,,,,https://www.liepin.com/job/1974366607.shtml,20250510111740,,,,
156934,猎聘,能源/化工/环保,化学,试剂研发工程师,企业职位,长春迈克赛德医疗科技有限公司,100-499人,,宁波,长春-高新区,硕士,3年以上,8-12k,,,,https://www.liepin.com/job/1980454081.shtml,20260327153934,,,,
156935,猎聘,能源/化工/环保,化学,检验工程师,企业职位,四环制药,2000-5000人,,宁波,通化,本科,1-3年,5-7k,,,,https://www.liepin.com/job/1954832849.shtml,20221205083348,,,,
156936,猎聘,能源/化工/环保,化学,研发专员,企业职位,吉林瑞尔康光学科技有限公司,1000-2000人,,宁波,吉林市-永吉县,硕士,3-5年,8-15k,,,,https://www.liepin.com/job/1969160293.shtml,20251117084950,,,,
156937,猎聘,能源/化工/环保,化学,净水工艺工程师,企业职位,吉林省鸿业环境工程集团有限公司,50-99人,,宁波,长春-经开区,本科,2年以上,8-16k,,,,https://www.liepin.com/job/1973830691.shtml,20250415094033,,,,
156938,猎聘,能源/化工/环保,化学,实验室实验员,企业职位,吉林省华航环境检测有限公司,100-499人,,宁波,长春-高新区,大专,经验不限,2-6k,,,,https://www.liepin.com/job/1957113259.shtml,20230320150236,,,,
156939,猎聘,能源/化工/环保,化学,高级研发工程师（博士）,企业职位,中研股份,100-499人,,宁波,长春-绿园区,博士,经验不限,25-35k,,,,https://www.liepin.com/job/1974823863.shtml,20251024145249,,,,
156940,猎聘,能源/化工/环保,化学,有机合成研究员,企业职位,金赛药业,5000-10000人,,宁波,延边,本科,经验不限,12-16k·14薪,,,,https://www.liepin.com/job/1952331521.shtml,20240321213359,,,,
156941,猎聘,能源/化工/环保,化学, 质量检测员/测试员,企业职位,吉林省敖腾生物科技有限责任公司,50-99人,,宁波,延边-敦化,大专,1-3年,4-7k,,,,https://www.liepin.com/job/1951432369.shtml,20220813155331,,,,
156942,猎聘,能源/化工/环保,化学,检测工程师,企业职位,长春卓骏汽车技术研发有限公司,1-49人,,宁波,长春,本科,经验不限,5-8k·15薪,,,,https://www.liepin.com/job/1968903983.shtml,20240819171714,,,,
156943,猎聘,能源/化工/环保,化学,环保工程师,企业职位,浙江稻一环境工程有限公司,100-499人,,宁波,长春,大专,3-5年,12-18k,,,,https://www.liepin.com/job/1937293713.shtml,20210320111742,,,,
156944,猎聘,能源/化工/环保,化学,见习工艺员,企业职位,长春保卓轨道交通橡塑技术有限公司,50-99人,,宁波,长春-宽城区,本科,经验不限,3-4k,,,,https://www.liepin.com/job/1958263723.shtml,20230825110528,,,,
156945,猎聘,能源/化工/环保,化学,建筑质检/质量管理,企业职位,吉林省国泽工程检测有限公司,1-49人,,宁波,长春-高新区,大专,1-3年,4-5k,,,,https://www.liepin.com/job/1967426401.shtml,20240604142024,,,,
156946,猎聘,能源/化工/环保,化学,制酸厂普工/操作工,企业职位,吉林紫金铜业有限公司,500-999人,,宁波,延边-珲春,本科,经验不限,4-5k,,,,https://www.liepin.com/job/1956759755.shtml,20230307144119,,,,
156947,猎聘,能源/化工/环保,化学,艺术漆研发工程师,企业职位,吉林省爱上佳环保新材料有限公司,50-99人,,宁波,长春-二道区,大专,1-3年,10-12k,,,,https://www.liepin.com/job/1940467053.shtml,20210726161406,,,,
156948,猎聘,能源/化工/环保,化学,橡胶工艺员,企业职位,长春保卓轨道交通橡塑技术有限公司,50-99人,,宁波,长春-宽城区,本科,经验不限,4-6k,,,,https://www.liepin.com/job/1958263755.shtml,20230825110528,,,,
156949,猎聘,能源/化工/环保,化学,检测员,企业职位,吉林省国泽工程检测有限公司,1-49人,,宁波,长春-高新区,大专,1-3年,4-5k,,,,https://www.liepin.com/job/1967426737.shtml,20240604142024,,,,
156950,猎聘,能源/化工/环保,化学,总经理,企业职位,北京中科孚德科技有限公司,50-99人,,宁波,白山-抚松县,大专,5-10年,10-15k,,,,https://www.liepin.com/job/1961225623.shtml,20230830103421,,,,
156951,猎聘,能源/化工/环保,化学,销售工程师,企业职位,北京环宇宏业科技开发有限公司,100-499人,,宁波,吉林市-丰满区,大专,3-5年,3-5k,,,,https://www.liepin.com/job/1950718031.shtml,20220628131533,,,,
156952,猎聘,能源/化工/环保,化学,质量经理,企业职位,某国内新零售公司,1-49人,,宁波,白山,本科,3-5年,8-12k,,,,https://www.liepin.com/a/75119751.shtml,20260428082559,,,,
156953,猎聘,能源/化工/环保,化学,PMO项目专员,企业职位,中研股份,100-499人,,宁波,长春-绿园区,硕士,1-3年,7-12k,,,,https://www.liepin.com/job/1980024987.shtml,20260325145520,,,,
156954,猎聘,能源/化工/环保,化学,医药研发总监,企业职位,吉林省吴太医药集团有限公司,5000-10000人,,宁波,长春,硕士,5年以上,15-25k,,,,https://www.liepin.com/job/1980470279.shtml,20260410103924,,,,
156955,猎聘,能源/化工/环保,化学,生产总工程师/副总工程师,企业职位,吉林省吴太医药集团有限公司,5000-10000人,,宁波,长春-宽城区,本科,10年以上,15-30k,,,,https://www.liepin.com/job/1978959585.shtml,20260326143136,,,,
156956,猎聘,能源/化工/环保,化学,制造和工艺技术部负责人,企业职位,某国内互联网公司,100-499人,,宁波,长春,学历不限,10年以上,25-35k,,,,https://www.liepin.com/a/74212501.shtml,20260609091116,,,,
156957,猎聘,能源/化工/环保,化学,生产副主任,企业职位,吉林省吴太医药集团有限公司,5000-10000人,,宁波,长春-宽城区,本科,5-10年,6-9k,,,,https://www.liepin.com/job/1981538131.shtml,20260407150846,,,,
156958,猎聘,能源/化工/环保,化学,HRBP,企业职位,长春圣博玛生物材料有限公司,100-499人,,宁波,长春,统招本科,3-5年,8-12k,,,,https://www.liepin.com/job/1967092705.shtml,20260515093310,,,,
156959,猎聘,能源/化工/环保,化学,质量经理/负责人-保健食品（提供食宿）,企业职位,某国内制药公司,50-99人,,宁波,白山,统招本科,3-5年,8-12k,,,,https://www.liepin.com/a/75114657.shtml,20260609104353,,,,
156960,猎聘,能源/化工/环保,化学,药厂技术总监,企业职位,吉林省吴太医药集团有限公司,5000-10000人,,宁波,长春-宽城区,本科,10年以上,15-25k,,,,https://www.liepin.com/job/1978866697.shtml,20260410103924,,,,
156961,猎聘,能源/化工/环保,化学,高级研发工程师（博士）,企业职位,中研股份,100-499人,,宁波,长春-绿园区,博士,经验不限,18-22k,,,,https://www.liepin.com/job/1977263643.shtml,20260422085412,,,,
156962,猎聘,能源/化工/环保,化学,生产经理,企业职位,吉林省吴太医药集团有限公司,5000-10000人,,宁波,长春,本科,5年以上,9-10k,,,,https://www.liepin.com/job/1980826321.shtml,20260410103924,,,,
156963,猎聘,能源/化工/环保,化学,质量经理,企业职位,某知名公司,50-99人,,宁波,长春,统招本科,经验不限,8-12k,,,,https://www.liepin.com/a/73862561.shtml,20260325114638,,,,
