序号,招聘平台,岗位类型一级,岗位类型二级,岗位名称,岗位类型企业/公务员/事业单位/军队文职,公司名称,公司规模,所在省份,城市,详细地址,学历要求,经验要求,薪资范围,福利标签,工作内容,任职要求,岗位链接,发布时间,投递起始时间,投递截止时间,证书要求,备注（技能要求）
5560,猎聘,能源/化工/环保,矿山,海外销售经理（有色金属/矿山方向）,企业职位,某国内大型金属制品公司,500-999人,,上海,上海-闵行区,大专,5-10年,30-45k,,,,https://www.liepin.com/a/76063235.shtml,20260526210004,,,,
5561,猎聘,能源/化工/环保,矿山,财务会计助理,企业职位,北京南冥科技有限公司,1-49人,,上海,北京,学历不限,经验不限,6-7k,,,,https://www.liepin.com/job/1966186277.shtml,20240411165329,,,,
5562,猎聘,能源/化工/环保,矿山,矿山设备技术总监,企业职位,某国内机械/设备公司,100-499人,,上海,上海,统招本科,10年以上,55-75k,,,,https://www.liepin.com/a/74729723.shtml,20260416154345,,,,
5563,猎聘,能源/化工/环保,矿山,选矿专家，具有10年以上矿山或研究院所等相关领域工作经历【福建上班，世界500强国企】,企业职位,某国内矿产开采上市公司,10000人以上,,上海,上海,本科,5-10年,60-90k·13薪,,,,https://www.liepin.com/a/73858043.shtml,20260609160901,,,,
5564,猎聘,能源/化工/环保,矿山,矿山设备工程师,企业职位,西藏珠峰,2000-5000人,,上海,上海-静安区,大专,5年以上,20-28k,,,,https://www.liepin.com/job/1980451857.shtml,20260609165726,,,,
5565,猎聘,能源/化工/环保,矿山,矿山销售总监,企业职位,某国内人力资源服务公司,50-99人,,上海,上海,本科,10年以上,60-80k,,,,https://www.liepin.com/a/75110621.shtml,20260528133022,,,,
5566,猎聘,能源/化工/环保,矿山,上市矿企--矿山建设项目管理,企业职位,某知名公司,1-49人,,上海,上海,统招本科,6年以上,30-60k·13薪,,,,https://www.liepin.com/a/75587155.shtml,20260609093623,,,,
5567,猎聘,能源/化工/环保,矿山,某矿山耐磨品海外销售经理,企业职位,某国内大型金属制品公司,500-999人,,上海,上海,统招本科,经验不限,80-100k,,,,https://www.liepin.com/a/75534405.shtml,20260609090327,,,,
5568,猎聘,能源/化工/环保,矿山,综合人事行政,企业职位,四川快享天下科技有限公司,50-99人,,上海,自贡-富顺县,大专,1-3年,10-15k,,,,https://www.liepin.com/job/1966054551.shtml,20240408100800,,,,
5569,猎聘,能源/化工/环保,矿山,自动化工程师（矿山智能化）,企业职位,卧龙集团,10000人以上,,上海,上海-松江区,统招本科,1年以上,12-30k·13薪,,,,https://www.liepin.com/job/1981987201.shtml,20260422134003,,,,
5570,猎聘,能源/化工/环保,矿山,矿山行业培训,企业职位,合肥乐师企业管理咨询有限公司,1-49人,,上海,上海-浦东新区,学历不限,3-5年,10-15k,,,,https://www.liepin.com/job/1982887787.shtml,20260529132911,,,,
5571,猎聘,能源/化工/环保,矿山,行业销售总监（港口/矿山/能源/汽车）,企业职位,某深圳计算机硬件公司,100-499人,,上海,上海,大专,5-10年,25-40k·14薪,,,,https://www.liepin.com/a/74443417.shtml,20260514180843,,,,
5572,猎聘,能源/化工/环保,矿山,人力资源总监（矿山设备或重型机械行业）,企业职位,某上海机械/设备上市公司,1000-2000人,,上海,上海,本科,5-10年,30-40k,,,,https://www.liepin.com/a/74533039.shtml,20260603090901,,,,
5573,猎聘,能源/化工/环保,矿山,总账会计（海外矿山）,企业职位,广东中爆企业管理服务有限公司,50-99人,,上海,上海,本科,3-5年,15-25k,,,,https://www.liepin.com/job/1982825459.shtml,20260603165547,,,,
5574,猎聘,能源/化工/环保,矿山,外贸销售总监（矿山机械）,企业职位,某国内大型金属制品公司,500-999人,,上海,上海,统招本科,5-10年,20-30k,,,,https://www.liepin.com/a/75833661.shtml,20260525091157,,,,
5575,猎聘,能源/化工/环保,矿山,矿山机械销售总监,企业职位,上海玖行能源科技有限公司,500-999人,,上海,上海-嘉定区,本科,5年以上,25-30k,,,,https://www.liepin.com/job/1977673537.shtml,20251021113144,,,,
5576,猎聘,能源/化工/环保,矿山,上市矿企--矿山电气经理,企业职位,某知名公司,1-49人,,上海,上海,统招本科,6年以上,30-45k,,,,https://www.liepin.com/a/75586915.shtml,20260609093623,,,,
5577,猎聘,能源/化工/环保,矿山,工业油销售经理（矿山行业）,企业职位,特浦朗克,100-499人,,上海,上海-静安区,大专,3-5年,10-15k,,,,https://www.liepin.com/job/1983093313.shtml,20260609142743,,,,
5578,猎聘,能源/化工/环保,矿山,销售经理-矿山方向客户,企业职位,某国内大型金属制品公司,500-999人,,上海,上海,本科,3-5年,35-60k,,,,https://www.liepin.com/a/75161229.shtml,20260428175805,,,,
5579,猎聘,能源/化工/环保,矿山,产品总监（矿山机械）,企业职位,河北澳金机械设备有限公司,100-499人,,上海,上海-闵行区,本科,10年以上,35-50k,,,,https://www.liepin.com/job/1981735527.shtml,20260518155902,,,,
5580,猎聘,能源/化工/环保,矿山,销售经理-矿山港口,企业职位,某深圳计算机硬件公司,100-499人,,上海,上海-闵行区,本科,3-5年,25-35k,,,,https://www.liepin.com/a/73319475.shtml,20260609103735,,,,
5581,猎聘,能源/化工/环保,矿山,销售工程师（矿山电机电气配套）,企业职位,卧龙集团,10000人以上,,上海,上海-松江区,统招本科,2年以上,12-30k·13薪,,,,https://www.liepin.com/job/1981987831.shtml,20260422134812,,,,
5582,猎聘,能源/化工/环保,矿山,矿山电气,企业职位,某国内矿产开采上市公司,10000人以上,,上海,上海,本科,10年以上,80-90k,,,,https://www.liepin.com/a/75076999.shtml,20260427101151,,,,
5583,猎聘,能源/化工/环保,矿山,矿山 机电矿长,企业职位,某知名公司,5000-10000人,,上海,上海,本科,10年以上,55-65k,,,,https://www.liepin.com/a/74363911.shtml,20260416094027,,,,
5584,猎聘,能源/化工/环保,矿山,海外营销管理（矿山机械）,企业职位,河北澳金机械设备有限公司,100-499人,,上海,上海-闵行区,大专,5年以上,35-45k,,,,https://www.liepin.com/job/1982834057.shtml,20260525153552,,,,
5585,猎聘,能源/化工/环保,矿山,安全总监（矿山公司）,企业职位,某知名公司,5000-10000人,,上海,上海,本科,10年以上,60-80k,,,,https://www.liepin.com/a/75579989.shtml,20260512155008,,,,
5586,猎聘,能源/化工/环保,矿山,矿山成套软件所所长,企业职位,三一集团,10000人以上,,上海,上海-奉贤区,统招本科,5-7年,30-50k·18薪,,,,https://www.liepin.com/job/1982034511.shtml,20260423152605,,,,
5587,猎聘,能源/化工/环保,矿山,销售工程师（矿山电机、电气配套方向）,企业职位,卧龙集团,10000人以上,,上海,上海-松江区,统招本科,2年以上,15-23k·13薪,,,,https://www.liepin.com/job/1981744077.shtml,20260601125556,,,,
5588,猎聘,能源/化工/环保,矿山,业务总监/经理【耐磨钢球，矿山】,企业职位,某国内大型金属制品公司,500-999人,,上海,上海,本科,3年以上,20-40k,,,,https://www.liepin.com/a/74355021.shtml,20260408090206,,,,
5589,猎聘,能源/化工/环保,矿山,矿山设备材料工程师-W(A54795),企业职位,河北澳金机械设备有限公司,100-499人,,上海,上海-闵行区,本科,10年以上,15-30k,,,,https://www.liepin.com/job/1983165721.shtml,20260604174101,,,,
5590,猎聘,能源/化工/环保,矿山,集团机电专家 矿山,企业职位,某知名公司,5000-10000人,,上海,上海,本科,10年以上,55-65k,,,,https://www.liepin.com/a/74060867.shtml,20260416094027,,,,
5591,猎聘,能源/化工/环保,矿山,智驾产品经理（智慧矿山 / 自动驾驶平台）(A72050),企业职位,博雷顿,100-499人,,上海,上海-闵行区,本科,3年以上,30-60k·14薪,,,,https://www.liepin.com/job/1980099923.shtml,20260130131408,,,,
5592,猎聘,能源/化工/环保,矿山,矿山冶金销售经理,企业职位,上海里孚机电设备有限公司,1-49人,,上海,上海-浦东新区,大专,3年以上,10-15k,,,,https://www.liepin.com/job/1966149533.shtml,20260402141603,,,,
5593,猎聘,能源/化工/环保,矿山,矿山机电专家（Base福建）,企业职位,某国内知名公司,10000人以上,,上海,上海,本科,10年以上,40-70k·16薪,,,,https://www.liepin.com/a/73247171.shtml,20260609104011,,,,
5594,猎聘,能源/化工/环保,矿山,数字矿山产品经理,企业职位,CMOC洛阳钼业,10000人以上,,上海,上海,本科,5年以上,30-50k·14薪,,,,https://www.liepin.com/job/1974694817.shtml,20250526000733,,,,
5595,猎聘,能源/化工/环保,矿山,南美洲矿山负责人,企业职位,华夏矿业,100-499人,,上海,上海-浦东新区,统招本科,5-10年,10-15k,,,,https://www.liepin.com/job/1972491405.shtml,20250218161510,,,,
5596,猎聘,能源/化工/环保,矿山,矿山运营管理,企业职位,艺数汇(上海)数字科技有限公司,1-49人,,上海,上海-闵行区,本科,10年以上,15-20k·13薪,,,,https://www.liepin.com/job/1963947309.shtml,20240102140416,,,,
5597,猎聘,能源/化工/环保,矿山,国内销售经理（矿山/矿业行业）,企业职位,上海致远,100-499人,,上海,上海-松江区,大专,3年以上,13-16k,,,,https://www.liepin.com/job/1981193293.shtml,20260324142801,,,,
5598,猎聘,能源/化工/环保,矿山,矿山井下车辆维修,企业职位,中恺投资,100-499人,,上海,上海-闵行区,中专/中技,5-10年,17-18k,,,,https://www.liepin.com/job/1976108373.shtml,20260320165746,,,,
5599,猎聘,能源/化工/环保,矿山,矿山设备材料工程师/专家,企业职位,河北澳金机械设备有限公司,100-499人,,上海,上海-闵行区,本科,10年以上,25-40k,,,,https://www.liepin.com/job/1982483631.shtml,20260513092957,,,,
5600,猎聘,能源/化工/环保,矿山,矿山设备维修市场销售,企业职位,江西福事特液压股份有限公司,500-999人,,上海,上海-杨浦区,本科,5年以上,8-12k,,,,https://www.liepin.com/job/1983251119.shtml,20260608160717,,,,
5601,猎聘,能源/化工/环保,矿山,售后技术支持（矿山机械/可国外工作）,企业职位,沃欧泰克(上海)矿山机械有限公司,5000-10000人,,上海,上海-浦东新区,中专/中技,3-5年,8-12k,,,,https://www.liepin.com/job/1980409719.shtml,20260226142952,,,,
5602,猎聘,能源/化工/环保,矿山,矿山工程师,企业职位,万居德实业,1-49人,,上海,上海,本科,5年以上,20-35k,,,,https://www.liepin.com/job/1966311089.shtml,20260121133730,,,,
5603,猎聘,能源/化工/环保,矿山,KA大客户销售经理（矿山/能源/港口码头/交通感知设备）,企业职位,江苏朗迅工业智能装备有限公司,100-499人,,上海,上海-青浦区,大专,3年以上,10-13k,,,,https://www.liepin.com/job/1973355721.shtml,20250324165325,,,,
5604,猎聘,能源/化工/环保,矿山,销售代表（矿山设备维修市场）,企业职位,江西福事特液压股份有限公司,500-999人,,上海,上海-杨浦区,本科,3-5年,10-18k,,,,https://www.liepin.com/job/1983256801.shtml,20260608173639,,,,
5605,猎聘,能源/化工/环保,矿山,项目开发经理，矿山,企业职位,海安橡胶集团股份公司,1000-2000人,,上海,上海-浦东新区,统招本科,10年以上,25-40k·15薪,,,,https://www.liepin.com/job/1978388309.shtml,20260317103608,,,,
5606,猎聘,能源/化工/环保,矿山,矿山设备材料工程师,企业职位,某国内机械/设备公司,100-499人,,上海,上海,大专,5年以上,20-30k,,,,https://www.liepin.com/a/74731249.shtml,20260416160159,,,,
5607,猎聘,能源/化工/环保,矿山,矿山冶金行业销售总裁,企业职位,上海里孚机电设备有限公司,1-49人,,上海,上海,本科,5-10年,8-20k,,,,https://www.liepin.com/job/1941483359.shtml,20230203154404,,,,
5608,猎聘,能源/化工/环保,矿山,矿山行业高级销售经理,企业职位,上海里孚机电设备有限公司,1-49人,,上海,上海,本科,3-5年,7-18k,,,,https://www.liepin.com/job/1941404017.shtml,20230203154404,,,,
5609,猎聘,能源/化工/环保,矿山,非洲矿山项目翻译（中法文翻译）,企业职位,上海鼎甄贸易有限公司,1-49人,,上海,上海-浦东新区,学历不限,1-3年,10-20k,,,,https://www.liepin.com/job/1940518077.shtml,20210628153609,,,,
5610,猎聘,能源/化工/环保,矿山,外贸经理（矿山设备）,企业职位,某上海机械/设备公司,100-499人,,上海,上海-浦东新区,学历不限,3-5年,20-35k,,,,https://www.liepin.com/a/76153189.shtml,20260609150702,,,,
5611,猎聘,能源/化工/环保,矿山,矿山行业中大型PLC高级营销经理,企业职位,上海美岸科技,100-499人,,上海,上海-浦东新区,本科,5年以上,40-60k,,,,https://www.liepin.com/job/1979650911.shtml,20260109092414,,,,
5612,猎聘,能源/化工/环保,矿山,行业发展经理BD（粮食、港口、矿山、化工）,企业职位,上海亿博机电设备有限公司,100-499人,,上海,上海-奉贤区,大专,5-10年,10-30k,,,,https://www.liepin.com/job/1979012215.shtml,20260404130458,,,,
5613,猎聘,能源/化工/环保,矿山,行业发展经理BD（粮食、港口、矿山、化工、建材等行业）,企业职位,上海亿博机电设备有限公司,100-499人,,上海,上海-奉贤区,学历不限,10年以上,10-30k,,,,https://www.liepin.com/job/1979029741.shtml,20260404130704,,,,
5614,猎聘,能源/化工/环保,矿山,矿山机械设计工程师,企业职位,钻升机械设备(上海)有限公司,1-49人,,上海,上海-奉贤区,本科,3年以上,8-15k,,,,https://www.liepin.com/job/1978644813.shtml,20251121172714,,,,
5615,猎聘,能源/化工/环保,矿山,矿山机械安装,企业职位,上海山卓重工机械有限公司,50-99人,,上海,上海-浦东新区,学历不限,经验不限,8-12k,,,,https://www.liepin.com/job/1961179931.shtml,20230828211054,,,,
5616,猎聘,能源/化工/环保,矿山,矿山出纳（海外金矿）,企业职位,广东中爆企业管理服务有限公司,50-99人,,上海,上海,本科,1-3年,10-15k,,,,https://www.liepin.com/job/1983282907.shtml,20260609142703,,,,
5617,猎聘,能源/化工/环保,矿山,电气高级经理/经理,企业职位,CMOC洛阳钼业,10000人以上,,上海,上海-虹口区,本科,5-10年,30-45k·15薪,,,,https://www.liepin.com/job/1980257601.shtml,20260209165629,,,,
5618,猎聘,能源/化工/环保,矿山,PLC技术支持（上市国企）,企业职位,某上海IT服务上市公司,2000-5000人,,上海,上海-宝山区,本科,3-5年,20-35k,,,,https://www.liepin.com/a/75783499.shtml,20260518163344,,,,
5619,猎聘,能源/化工/环保,矿山,HSE主管,企业职位,CMOC洛阳钼业,10000人以上,,上海,上海-虹口区,本科,5年以上,25-35k·15薪,,,,https://www.liepin.com/job/1980988293.shtml,20260514133657,,,,
5620,猎聘,能源/化工/环保,矿山,HSE经理,企业职位,CMOC洛阳钼业,10000人以上,,上海,上海-虹口区,本科,8年以上,25-35k·15薪,,,,https://www.liepin.com/job/1980963753.shtml,20260514133716,,,,
5621,猎聘,能源/化工/环保,矿山,锂盐采购,企业职位,某国内大型新能源公司,10000人以上,,上海,上海,本科,5-10年,20-25k,,,,https://www.liepin.com/a/76023829.shtml,20260609114140,,,,
5622,猎聘,能源/化工/环保,矿山,海外矿业财务,企业职位,某苏州知名公司,10000人以上,,上海,上海,学历不限,3-5年,45-50k,,,,https://www.liepin.com/a/75683057.shtml,20260514163430,,,,
5623,猎聘,能源/化工/环保,矿山,风控经理（有色金属）,企业职位,中电投融和融资租赁有限公司,100-499人,,上海,上海-青浦区,硕士,3年以上,20-30k,,,,https://www.liepin.com/job/1982488837.shtml,20260527163733,,,,
5624,猎聘,能源/化工/环保,矿山,风控经理（有色金属）,企业职位,上海电投融和,50-99人,,上海,上海-青浦区,硕士,3年以上,20-30k,,,,https://www.liepin.com/job/1982489095.shtml,20260609155929,,,,
5625,猎聘,能源/化工/环保,矿山,销售总监（外企）,企业职位,某知名公司,1-49人,,上海,上海-长宁区,本科,10年以上,50-70k·14薪,,,,https://www.liepin.com/a/74295037.shtml,20260608220120,,,,
5626,猎聘,能源/化工/环保,矿山,海外销售经理,企业职位,某国内大型金属制品公司,500-999人,,上海,上海-闵行区,统招本科,3年以上,30-40k,,,,https://www.liepin.com/a/75509473.shtml,20260526103836,,,,
5627,猎聘,能源/化工/环保,矿山,海外矿业人力,企业职位,某苏州知名公司,10000人以上,,上海,上海,学历不限,3-5年,40-45k,,,,https://www.liepin.com/a/75682957.shtml,20260514163327,,,,
